image,caption
./coco_dataset/train2017/000000577149.jpg,there are many zebras walking on the side of this road
./coco_dataset/train2017/000000273420.jpg,A room with a man in it talking on his phone.
./coco_dataset/train2017/000000464689.jpg,the front door to the house is open 
./coco_dataset/train2017/000000153669.jpg,A man swinging a bat on top of a baseball field.
./coco_dataset/train2017/000000053529.jpg,a person in a car sits next to a top with a hat on
./coco_dataset/train2017/000000192047.jpg,An all white bathroom consisting of a mirror and sink view.
./coco_dataset/train2017/000000213605.jpg,A bus parked next to a white building with red trimming. 
./coco_dataset/train2017/000000061171.jpg,The animals are grazing on the wheat grain
./coco_dataset/train2017/000000517069.jpg,A woman and another woman waiting at a stop.
./coco_dataset/train2017/000000369503.jpg,"A kitchen with a clear counter top and wooden cabinets, along with a white dish washer under the counter."
./coco_dataset/train2017/000000341094.jpg,A man poses with a picture of a bear and a car.
./coco_dataset/train2017/000000284764.jpg,A man cutting up his meal before consumption.
./coco_dataset/train2017/000000460841.jpg,The cat is laying in the sun by the open door.
./coco_dataset/train2017/000000196442.jpg,The skier is making a high jump in the snow.
./coco_dataset/train2017/000000304984.jpg,A sandwich on a plate with a side of fruit in a bowl and a fork lying next to it.
./coco_dataset/train2017/000000381360.jpg,A man surfing on the ways in the sea.
./coco_dataset/train2017/000000209829.jpg,A man that is standing on a surfboard in the water.
./coco_dataset/train2017/000000193245.jpg,A crowd of people standing on a field flying kites.
./coco_dataset/train2017/000000015272.jpg,A red light is a wonderful contrast to the pink leaves on trees
./coco_dataset/train2017/000000321790.jpg,A man holding a tennis racket at the tennis courts.
./coco_dataset/train2017/000000437239.jpg,A group of people who are outside holding a Frisbee.
./coco_dataset/train2017/000000432898.jpg,A man standing on a lush green field under a kite.
./coco_dataset/train2017/000000252701.jpg,A young surfer in a wetsuit surfs a small wave.
./coco_dataset/train2017/000000455981.jpg,A white toilet that does not have it's seat down.
./coco_dataset/train2017/000000097022.jpg,"A kitchen with a sink, dishwasher and microwave ovee"
./coco_dataset/train2017/000000142790.jpg,Two people are out skiing in the cold. One appears to have possibly crashed. 
./coco_dataset/train2017/000000242411.jpg,White building with clocks located to be viewed from 4 angles
./coco_dataset/train2017/000000519522.jpg,a large tower that has a big clock at top
./coco_dataset/train2017/000000173033.jpg,A big black bear standing with a baby bear.
./coco_dataset/train2017/000000061333.jpg,an image of a cat sitting on the bed with a blanket
./coco_dataset/train2017/000000206218.jpg,A laptop on a table that looks like a tank 
./coco_dataset/train2017/000000353180.jpg,Over ten men pushing a charter bus with a woman watching.
./coco_dataset/train2017/000000396274.jpg,A plant in a garden near a white building.
./coco_dataset/train2017/000000546659.jpg,A freight train passes by drab industrial buildings.
./coco_dataset/train2017/000000542423.jpg,A woman sits by herself on a park bench.
./coco_dataset/train2017/000000266400.jpg,A row of parked motorcycle sitting on the side of a road.
./coco_dataset/train2017/000000007888.jpg,Four sided clock up on a black post. 
./coco_dataset/train2017/000000377000.jpg,a close up of a cat on a window sill looking out the window
./coco_dataset/train2017/000000206027.jpg,A slice of pizza that is on top of a napkin.
./coco_dataset/train2017/000000244099.jpg,A person riding a horse through a field.
./coco_dataset/train2017/000000412887.jpg,The face of a dairy cow in a pen.
./coco_dataset/train2017/000000567640.jpg,Group of soccer players on field kicking ball.
./coco_dataset/train2017/000000067213.jpg,A dog jumping through the air into a pool.
./coco_dataset/train2017/000000031050.jpg,A vase with various flowers in it on a display case.
./coco_dataset/train2017/000000187055.jpg,An older man catching a fast moving tennis ball.
./coco_dataset/train2017/000000159977.jpg,A giraffe and a zebra are on a grassy field by the water.
./coco_dataset/train2017/000000534601.jpg,"A stuffed, white bear is on the bed with a person."
./coco_dataset/train2017/000000048555.jpg,Three people race their horses down a beach.
./coco_dataset/train2017/000000213830.jpg,Two people playing a doubles match on a tennis court.
./coco_dataset/train2017/000000357941.jpg,A cat is relaxing on top of an old television.
./coco_dataset/train2017/000000407083.jpg,A dog on a leash looks out the rear window while sitting next to a male passenger.
./coco_dataset/train2017/000000158227.jpg,A young boy wearing a baseball uniform holding a baseball bat.
./coco_dataset/train2017/000000366178.jpg,A road signage giving directions on a road covered with snow
./coco_dataset/train2017/000000132703.jpg,A man who is performing a trick on a skateboard.
./coco_dataset/train2017/000000512985.jpg,A man holding a surfboard standing by the water 
./coco_dataset/train2017/000000023034.jpg,a man standing on rocks near a man riding horses on a trail in the woods
./coco_dataset/train2017/000000113867.jpg,The tower of the building has a clock displayed on it.
./coco_dataset/train2017/000000317433.jpg,A man behind farm equipment pulled by horses
./coco_dataset/train2017/000000304404.jpg,A man swinging a baseball bat on a baseball field.
./coco_dataset/train2017/000000165257.jpg,a clean kitchen counter with a clean sink
./coco_dataset/train2017/000000111179.jpg,Clock tower on top of a building outside on a sunny day.
./coco_dataset/train2017/000000464824.jpg,The woman is bending over to pick something up off of the ground.
./coco_dataset/train2017/000000242946.jpg,A group of women sitting at a table with plates of food
./coco_dataset/train2017/000000094185.jpg,A large teddy bear sits in front of the store.
./coco_dataset/train2017/000000252776.jpg,A man is on the court holding his racket. 
./coco_dataset/train2017/000000216636.jpg,a candle next to a bunt cake on a green plate
./coco_dataset/train2017/000000334719.jpg,A family are playing frisbee on the beach.
./coco_dataset/train2017/000000502347.jpg,"A plane passing over a harbor, on a clear day."
./coco_dataset/train2017/000000293071.jpg,A fire hydrant is being paint as an U.S.A flag.
./coco_dataset/train2017/000000278463.jpg,A cat sleeping on a desk next to an open laptop.
./coco_dataset/train2017/000000438269.jpg,A bird standing next to a large body of water.
./coco_dataset/train2017/000000519039.jpg,A white service truck passes a neighborhood intersection.
./coco_dataset/train2017/000000013201.jpg,A skateboarder careening off concrete in a park
./coco_dataset/train2017/000000288862.jpg,A skateboarder doing a flip at a skate park
./coco_dataset/train2017/000000335081.jpg,Two teddy bears are seated with the other stuffed animals.
./coco_dataset/train2017/000000059598.jpg,"A table with a laptop a plate with a muffin and a banana, a can and a cellphone."
./coco_dataset/train2017/000000407574.jpg,A pole holding a bunch of bananas in a market area.
./coco_dataset/train2017/000000366225.jpg,"Apple desktop computer with white keyboard, mouse and monitor on a desk."
./coco_dataset/train2017/000000026926.jpg,An orange fire hydrant with a face and bow tie drawn on it. 
./coco_dataset/train2017/000000031248.jpg,"A living room has a couch, a chair, and a fireplace."
./coco_dataset/train2017/000000344611.jpg,The sign is a good reminder that there is water on the pavement.
./coco_dataset/train2017/000000080022.jpg,A man holding a tennis racquet on a tennis court.
./coco_dataset/train2017/000000349152.jpg,Several boxes of doughnuts in a line on a table.
./coco_dataset/train2017/000000026690.jpg,A person being photographed while on a skateboard. 
./coco_dataset/train2017/000000399764.jpg,An old man walking a big brown cow around.
./coco_dataset/train2017/000000378116.jpg,A person riding a wave on top of a surfboard.
./coco_dataset/train2017/000000194216.jpg,A group of forest creatures near a downed tree in the woods.
./coco_dataset/train2017/000000368684.jpg,A room with a tv in the background and a laptop screen in the foreground 
./coco_dataset/train2017/000000560880.jpg,Some horses are being led In a field
./coco_dataset/train2017/000000468332.jpg,A man lighting candles on a birthday cake for a little girl.
./coco_dataset/train2017/000000151629.jpg,A man swings a racket at a birdie.
./coco_dataset/train2017/000000387387.jpg,A school bus sitting in some overgrown grass
./coco_dataset/train2017/000000522713.jpg,A beach has a grassy area with a park beach.
./coco_dataset/train2017/000000410428.jpg,Sheep are on a grassy field and one of them is a white and black baby.
./coco_dataset/train2017/000000026204.jpg,A street filled with lots of traffic next to tall buildings.
./coco_dataset/train2017/000000193245.jpg,Many people are flying different kites in a field on a cloudy day.
./coco_dataset/train2017/000000296222.jpg,A man eating food off of a plate 
./coco_dataset/train2017/000000193181.jpg,a baseball batter and a catcher and some fans
./coco_dataset/train2017/000000378453.jpg,A herd of zebra next to small watering hole.
./coco_dataset/train2017/000000570782.jpg,A computer desk is filled with laptop computers.
./coco_dataset/train2017/000000222825.jpg,a kitchen with white appliances and brown cupboards 
./coco_dataset/train2017/000000054605.jpg,A large chocolate milkshake and a slice of cake.
./coco_dataset/train2017/000000201934.jpg,A white bus stopped alongside a sidewalk in the street.
./coco_dataset/train2017/000000434247.jpg,A group of people on horses on a beach.
./coco_dataset/train2017/000000005992.jpg,sheep standing around next to a brick wall 
./coco_dataset/train2017/000000422670.jpg,The little baby is reaching up with his hand.
./coco_dataset/train2017/000000187745.jpg,A yellow airplane flying in the clear sky.
./coco_dataset/train2017/000000447342.jpg,Two buses in city with other cars and trees. 
./coco_dataset/train2017/000000540502.jpg,a kitchen with a refrigerator a counter and a sink
./coco_dataset/train2017/000000369771.jpg,THERE IS SOME SORT OF VEGETABLES IN A BOWL 
./coco_dataset/train2017/000000539883.jpg,A flat screen TV sitting on top of a wooden bench.
./coco_dataset/train2017/000000338718.jpg,The Norfolk and Cambridge road signs have fallen to the ground while a van drives by. 
./coco_dataset/train2017/000000024144.jpg,A cheese pizza cut into eight pieces in the box. 
./coco_dataset/train2017/000000431693.jpg,A man swinging a tennis racquet at a ball on a court.
./coco_dataset/train2017/000000400161.jpg,The four remotes are inside of pockets on the arm of a couch.
./coco_dataset/train2017/000000140583.jpg,A flock of animals stand on the road near mountains.
./coco_dataset/train2017/000000422670.jpg,a close up of a child on a couch
./coco_dataset/train2017/000000154947.jpg,Single sheep in a field looking back at camera.
./coco_dataset/train2017/000000104619.jpg,a giraffe in its pen some dirt  logs and a fence
./coco_dataset/train2017/000000479912.jpg,A white airplane parked on a runway under a blue sky.
./coco_dataset/train2017/000000550471.jpg,An almost empty plate with a lemon slice on it
./coco_dataset/train2017/000000217219.jpg,A bed with a yellow blanket and a white pillow.
./coco_dataset/train2017/000000357081.jpg,two cows with spots are grazing in some grass
